300;104;238;181;land;false;plains;1
301;245;165;187;land;false;hills;1
302;232;227;159;land;false;hills;1
303;137;214;235;land;true;plains;1
304;243;158;173;land;false;hills;1
305;180;247;83;land;false;hills;1
306;168;228;211;land;false;plains;1
307;199;153;194;land;false;plains;1
308;211;182;164;land;true;plains;1
309;234;159;199;land;false;plains;1
310;146;201;226;land;true;plains;1
311;219;125;179;land;false;plains;1
312;203;223;217;land;true;plains;1
313;186;175;222;land;true;plains;1
314;250;244;231;land;false;plains;1
315;201;178;198;land;false;plains;1
316;165;202;229;land;false;plains;1
317;203;213;197;land;true;plains;1
318;243;229;210;land;false;plains;1
319;187;96;236;land;true;plains;1
320;217;207;235;land;false;hills;1
321;190;249;192;land;true;desert;1
322;215;185;108;land;true;plains;1
323;232;88;213;land;false;plains;1
324;151;187;229;land;false;plains;1
325;225;150;176;land;false;hills;1
326;158;245;151;land;false;hills;1
327;237;251;130;land;false;hills;1
328;237;241;103;land;true;hills;1
329;146;220;163;land;false;hills;1
330;226;30;254;land;false;plains;1
331;221;129;168;land;false;plains;1
332;253;108;176;land;true;plains;1
333;204;204;137;land;false;plains;1
334;245;144;193;land;false;hills;1
335;241;207;203;land;true;plains;1
336;252;83;250;land;false;hills;1
337;213;184;206;land;false;hills;1
338;227;173;123;land;false;hills;1
339;170;252;109;land;true;plains;1
340;229;233;232;land;false;hills;1
341;227;192;95;land;false;hills;1
342;154;203;254;land;false;plains;1
343;143;242;142;land;false;hills;1
344;228;213;165;land;false;plains;1
345;215;252;232;land;false;plains;1
346;241;245;71;land;false;plains;1
347;176;175;224;land;false;hills;1
348;225;156;238;land;false;mountain;1
349;121;215;220;land;false;plains;1
350;212;192;228;land;false;plains;1
351;195;110;214;land;true;plains;1
352;242;246;16;land;false;plains;1
353;250;190;110;land;false;plains;1
354;190;201;190;land;false;plains;1
355;215;165;197;land;true;plains;1
356;177;186;152;land;false;hills;1
357;253;218;238;land;false;plains;1
358;235;175;218;land;false;hills;1
359;253;61;214;land;false;plains;1
360;234;159;110;land;false;hills;1
361;225;248;83;land;false;plains;1
362;208;209;166;land;false;plains;1
363;197;110;201;land;true;plains;1
364;238;166;130;land;false;plains;1
365;189;237;169;land;false;plains;1
366;56;240;206;land;false;plains;1
367;200;172;155;land;false;plains;1
368;210;104;238;land;false;plains;1
369;137;220;232;land;false;plains;1
370;118;202;243;land;false;hills;1
371;236;109;192;land;false;plains;1
372;247;249;186;land;false;plains;1
373;132;163;232;land;false;plains;1
374;107;245;184;land;false;plains;1
375;227;140;181;land;false;plains;1
376;148;211;237;land;false;plains;1
377;184;191;240;land;false;mountain;1
378;222;98;196;land;true;plains;1
379;195;182;230;land;false;hills;1
380;103;254;223;land;true;plains;1
381;226;144;250;land;false;plains;1
382;141;244;204;land;false;hills;1
383;169;165;223;land;true;plains;1
384;220;228;166;land;false;plains;1
385;231;117;234;land;false;hills;1
386;182;184;220;land;false;mountain;1
387;116;219;221;land;false;hills;1
388;168;227;213;land;false;plains;1
389;94;243;217;land;false;mountain;1
390;238;191;136;land;true;hills;1
391;171;229;120;land;false;plains;1
392;187;185;153;land;false;plains;1
393;236;226;99;land;false;plains;1
394;92;248;199;land;false;hills;1
395;244;177;162;land;false;plains;1
396;199;201;231;land;false;hills;1
397;174;253;148;land;true;plains;1
398;198;243;98;land;false;plains;1
399;107;169;242;land;false;plains;1
400;245;167;218;land;true;plains;1
401;202;83;248;land;false;plains;1
402;113;230;206;land;false;hills;1
403;120;214;196;land;true;plains;1
404;254;203;63;land;true;plains;1
405;254;159;221;land;false;plains;1
406;116;196;227;land;false;plains;1
407;166;197;239;land;false;plains;1
408;221;212;78;land;false;hills;1
409;203;165;224;land;false;plains;1
410;144;245;125;land;false;plains;1
411;234;133;229;land;false;hills;1
412;243;172;163;land;false;hills;1
413;227;211;70;land;true;plains;1
414;175;106;221;land;false;plains;1
415;192;232;112;land;true;plains;1
416;42;251;235;land;true;plains;1
417;188;253;104;land;false;hills;1
418;231;226;52;land;false;plains;1
419;245;188;164;land;false;mountain;1
420;208;245;248;land;false;plains;1
421;221;113;180;land;true;plains;1
422;207;239;235;land;false;plains;1
423;145;241;192;land;false;plains;1
424;192;140;205;land;false;hills;1
425;129;247;151;land;false;hills;1
426;156;251;157;land;false;plains;1
427;200;202;118;land;false;plains;1
428;235;110;237;land;false;plains;1
429;193;244;184;land;false;plains;1
430;207;210;124;land;false;plains;1
431;238;161;184;land;false;plains;1
432;206;164;146;land;false;plains;1
433;200;228;225;land;false;hills;1
434;147;191;225;land;true;plains;1
435;132;240;250;land;true;plains;1
436;186;218;251;land;true;plains;1
437;227;142;178;land;false;hills;1
438;153;121;234;land;false;plains;1
439;213;223;243;land;false;plains;1
440;207;175;160;land;true;plains;1
441;222;109;204;land;false;plains;1
442;248;218;126;land;false;hills;1
443;62;232;243;land;false;plains;1
444;231;170;176;land;false;plains;1
445;237;136;131;land;false;mountain;1
446;224;192;193;land;false;desert;1
447;209;224;136;land;false;hills;1
448;250;7;247;land;false;mountain;1
449;84;253;253;land;false;plains;1
450;118;204;254;land;false;mountain;1
451;148;212;225;land;false;plains;1
452;146;163;233;land;false;plains;1
453;154;187;169;land;false;hills;1
454;91;233;222;land;false;plains;1
455;252;218;254;land;false;desert;1
456;208;191;172;land;false;plains;1
457;170;159;246;land;false;mountain;1
458;133;215;189;land;false;hills;1
459;234;158;163;land;false;plains;1
460;249;198;121;land;false;hills;1
461;214;219;239;land;false;plains;1
462;50;217;238;land;false;plains;1
463;186;246;180;land;false;plains;1
464;144;217;209;land;false;hills;1
465;222;244;141;land;false;plains;1
466;196;237;161;land;false;plains;1
467;185;139;187;land;false;mountain;1
468;205;212;108;land;false;plains;1
469;244;109;184;land;false;plains;1
470;186;212;146;land;false;plains;1
471;160;227;189;land;false;hills;1
472;146;235;125;land;false;plains;1
473;253;180;211;land;true;desert;1
474;137;187;244;land;false;mountain;1
475;229;229;143;land;false;desert;1
476;188;179;194;land;false;hills;1
477;67;253;188;land;false;plains;1
478;254;100;208;land;false;plains;1
479;155;244;190;land;false;hills;1
480;168;243;135;land;false;plains;1
481;201;229;237;land;true;plains;1
482;86;195;224;land;false;plains;1
483;188;241;244;land;true;plains;1
484;137;253;209;land;false;mountain;1
485;136;254;200;land;false;hills;1
486;202;180;208;land;false;mountain;1
487;116;218;194;land;true;desert;1
488;252;223;249;land;false;hills;1
489;233;251;227;land;false;plains;1
490;236;161;149;land;true;plains;1
491;133;190;237;land;false;plains;1
492;157;206;220;land;false;hills;1
493;122;239;149;land;false;plains;1
494;201;169;176;land;false;plains;1
495;205;82;236;land;false;mountain;1
496;247;162;179;land;false;plains;1
497;208;254;234;land;true;plains;1
498;203;200;245;land;false;mountain;1
499;176;172;252;land;false;plains;1
500;188;151;185;land;false;hills;1
501;242;135;129;land;false;plains;1
502;222;247;235;land;false;hills;1
503;162;136;214;land;false;hills;1
504;254;146;153;land;false;plains;1
505;197;148;181;land;false;plains;1
506;238;165;204;land;true;plains;1
507;253;223;224;land;false;desert;1
508;134;218;226;land;true;plains;1
509;252;207;140;land;false;plains;1
510;176;90;238;land;false;plains;1
511;220;195;252;land;false;plains;1
512;184;189;239;land;false;hills;1
513;233;227;186;land;true;plains;1
514;150;253;236;land;false;plains;1
515;198;253;153;land;false;plains;1
516;249;159;233;land;false;hills;1
517;249;91;208;land;false;hills;1
518;190;162;235;land;true;plains;1
519;230;208;101;land;false;plains;1
520;121;155;243;land;false;plains;1
521;175;121;223;land;false;desert;1
522;170;238;200;land;false;hills;1
523;174;165;177;land;true;plains;1
524;220;236;212;land;false;mountain;1
525;254;131;161;land;false;plains;1
526;142;244;137;land;false;hills;1
527;119;251;179;land;false;plains;1
528;229;214;66;land;false;hills;1
529;248;253;186;land;false;plains;1
530;166;133;252;land;true;plains;1
531;223;197;136;land;false;hills;1
532;254;238;183;land;false;plains;1
533;250;134;185;land;false;plains;1
534;217;218;168;land;false;plains;1
535;228;242;49;land;false;plains;1
536;214;205;111;land;false;plains;1
537;239;245;210;land;false;hills;1
538;154;253;182;land;false;hills;1
539;217;150;232;land;false;plains;1
540;185;222;245;land;false;plains;1
541;88;208;223;land;false;mountain;1
542;93;250;210;land;false;desert;1
543;207;186;254;land;false;plains;1
544;229;168;242;land;false;plains;1
545;232;155;202;land;false;hills;1
546;205;250;128;land;false;plains;1
547;162;252;187;land;false;mountain;1
548;156;239;216;land;false;plains;1
549;165;102;239;land;true;plains;1
550;215;215;86;land;false;plains;1
551;216;112;184;land;false;hills;1
552;178;110;240;land;false;plains;1
553;225;99;241;land;false;plains;1
554;48;234;220;land;false;mountain;1
555;198;172;199;land;false;plains;1
556;217;153;204;land;false;hills;1
557;18;254;250;land;false;plains;1
558;165;220;211;land;false;plains;1
559;243;228;155;land;false;plains;1
560;41;248;222;land;false;plains;1
561;247;100;196;land;false;mountain;1
562;138;177;200;land;false;hills;1
563;175;248;251;land;false;plains;1
564;36;246;226;land;true;plains;1
565;223;150;201;land;false;hills;1
566;232;223;201;land;false;hills;1
567;212;247;66;land;false;hills;1
568;216;249;110;land;false;desert;1
569;146;154;251;land;false;mountain;1
570;236;37;253;land;false;plains;1
571;210;109;200;land;false;desert;1
572;221;156;124;land;false;hills;1
573;133;243;160;land;false;plains;1
574;176;135;235;land;false;hills;1
575;175;249;173;land;false;hills;1
576;201;216;204;land;false;mountain;1
577;149;223;237;land;false;plains;1
578;216;216;172;land;true;hills;1
579;243;213;143;land;true;plains;1
580;209;170;186;land;false;mountain;1
581;181;214;192;land;false;hills;1
582;242;118;242;land;true;plains;1
583;233;171;203;land;false;plains;1
584;231;245;48;land;false;hills;1
585;101;182;252;land;false;plains;1
586;230;208;199;land;false;plains;1
587;126;180;230;land;false;plains;1
588;134;157;223;land;false;plains;1
589;235;92;248;land;false;plains;1
590;174;154;211;land;false;plains;1
591;114;164;232;land;false;mountain;1
592;228;150;176;land;false;hills;1
593;238;187;115;land;false;plains;1
594;252;251;52;land;false;hills;1
595;108;164;241;land;false;plains;1
596;184;239;91;land;true;plains;1
597;118;188;215;land;false;plains;1
598;225;208;94;land;true;plains;1
599;184;112;233;land;true;plains;1
600;139;214;182;land;true;plains;1
601;192;193;170;land;false;plains;1
602;186;107;210;land;false;hills;1
603;227;174;171;land;false;desert;1
604;205;194;119;land;false;plains;1
605;188;216;170;land;false;hills;1
606;235;132;178;land;false;plains;1
607;192;181;195;land;false;hills;1
608;178;121;236;land;false;plains;1
609;138;237;178;land;false;plains;1
610;180;188;160;land;false;hills;1
611;77;240;236;land;false;hills;1
612;176;235;225;land;true;plains;1
613;254;239;40;land;false;plains;1
614;159;155;197;land;false;plains;1
615;231;215;254;land;true;plains;1
616;239;155;183;land;false;hills;1
617;183;194;183;land;true;plains;1
618;191;205;136;land;false;hills;1
619;201;139;168;land;false;hills;1
620;218;79;226;land;false;hills;1
621;227;229;57;land;true;plains;1
622;226;207;119;land;true;plains;1
623;221;42;241;land;false;plains;1
624;230;73;254;land;false;mountain;1
625;251;171;169;land;false;plains;1
626;230;236;72;land;false;hills;1
627;213;245;201;land;false;desert;1
628;254;165;146;land;false;plains;1
629;240;222;186;land;false;mountain;1
630;254;66;190;land;true;plains;1
631;239;179;163;land;false;plains;1
632;159;217;166;land;false;mountain;1
633;250;237;41;land;false;hills;1
634;250;69;238;land;true;plains;1
635;233;250;38;land;false;mountain;1
636;180;227;154;land;false;hills;1
637;190;158;161;land;false;mountain;1
638;140;174;217;land;false;hills;1
639;37;238;251;land;true;plains;1
640;221;227;84;land;false;hills;1
641;141;157;250;land;false;hills;1
642;181;155;252;land;false;hills;1
643;169;200;173;land;false;mountain;1
644;221;253;221;land;false;hills;1
645;160;211;156;land;false;desert;1
646;253;133;253;land;false;plains;1
647;203;192;229;land;false;mountain;1
648;81;182;241;land;false;hills;1
649;241;209;126;land;true;plains;1
650;108;236;206;land;true;plains;1
651;146;211;229;land;true;hills;1
652;189;167;210;land;false;plains;1
653;228;235;240;land;false;plains;1
654;241;218;225;land;true;plains;1
655;235;166;175;land;false;desert;1
656;243;232;238;land;false;mountain;1
657;167;202;222;land;false;plains;1
658;120;215;195;land;true;hills;1
659;81;200;245;land;false;plains;1
660;115;228;194;land;false;plains;1
661;165;155;234;land;true;hills;1
662;201;236;249;land;true;hills;1
663;165;227;228;land;false;plains;1
664;253;130;160;land;false;plains;1
665;233;235;217;land;false;plains;1
666;244;165;250;land;false;hills;1
667;124;173;207;land;false;mountain;1
668;216;219;224;land;false;plains;1
669;216;219;165;land;false;plains;1
670;251;143;200;land;false;hills;1
671;219;199;137;land;true;plains;1
672;48;223;250;land;false;hills;1
673;158;215;177;land;false;hills;1
674;42;243;233;land;false;plains;1
675;75;230;229;land;false;mountain;1
676;178;197;168;land;false;hills;1
677;210;190;113;land;false;plains;1
678;245;83;240;land;false;hills;1
679;230;215;147;land;false;plains;1
680;186;243;133;land;false;mountain;1
681;145;235;215;land;false;plains;1
682;194;216;127;land;false;plains;1
683;83;199;252;land;false;hills;1
684;240;187;95;land;false;hills;1
685;212;210;122;land;false;plains;1
686;156;247;113;land;true;plains;1
687;201;209;244;land;false;mountain;1
688;183;72;254;land;false;plains;1
689;208;209;153;land;true;plains;1
690;230;218;75;land;true;plains;1
691;151;200;162;land;false;hills;1
692;180;119;250;land;true;plains;1
693;237;224;53;land;true;plains;1
694;10;250;251;land;false;plains;1
695;172;185;164;land;false;hills;1
696;213;243;185;land;false;plains;1
697;251;192;148;land;false;hills;1
698;64;230;240;land;false;desert;1
699;236;187;222;land;false;plains;1
700;221;73;248;land;false;hills;1
701;221;184;209;land;false;plains;1
702;253;222;128;land;false;plains;1
703;169;232;235;land;false;hills;1
704;107;158;248;land;false;hills;1
705;231;217;190;land;false;plains;1
706;130;181;218;land;false;plains;1
707;202;102;253;land;true;plains;1
708;199;195;196;land;false;mountain;1
709;187;209;157;land;false;hills;1
710;67;222;225;land;false;plains;1
711;202;180;181;land;false;plains;1
712;153;226;137;land;false;plains;1
713;246;188;214;land;false;hills;1
714;237;232;114;land;false;hills;1
715;243;38;238;land;true;plains;1
716;253;216;44;land;false;desert;1
717;232;106;228;land;true;plains;1
718;126;248;202;land;false;hills;1
719;211;119;181;land;false;plains;1
720;251;180;163;land;false;plains;1
721;239;170;140;land;false;mountain;1
722;118;166;227;land;false;hills;1
723;235;97;176;land;true;plains;1
724;240;242;135;land;false;hills;1
725;158;238;130;land;false;hills;1
726;179;177;204;land;false;hills;1
727;214;244;45;land;false;hills;1
728;206;235;88;land;false;plains;1
729;152;192;232;land;true;plains;1
730;220;144;148;land;false;hills;1
731;135;163;246;land;false;mountain;1
732;206;241;230;land;false;plains;1
733;191;120;242;land;false;mountain;1
734;218;236;70;land;false;plains;1
735;81;249;179;land;false;plains;1
736;215;114;194;land;false;mountain;1
737;138;192;179;land;false;plains;1
738;174;197;202;land;false;plains;1
739;246;151;144;land;false;plains;1
740;221;238;99;land;false;hills;1
741;110;236;215;land;false;hills;1
742;45;246;231;land;false;plains;1
743;179;135;236;land;false;plains;1
744;96;190;239;land;false;hills;1
745;233;249;167;land;false;plains;1
746;210;191;181;land;true;hills;1
747;178;148;202;land;false;plains;1
748;226;145;223;land;false;plains;1
749;204;247;69;land;false;mountain;1
750;228;212;189;land;false;hills;1
751;207;140;176;land;false;hills;1
752;198;201;143;land;false;plains;1
753;217;197;148;land;false;plains;1
754;174;253;145;land;false;plains;1
755;115;153;233;land;false;hills;1
756;149;148;236;land;false;hills;1
757;166;232;126;land;false;hills;1
758;144;250;206;land;false;plains;1
759;77;238;251;land;false;plains;1
760;145;180;250;land;false;plains;1
761;235;239;172;land;false;plains;1
762;194;240;152;land;false;hills;1
763;180;199;241;land;false;mountain;1
764;197;162;169;land;true;desert;1
765;220;193;202;land;false;mountain;1
766;224;183;174;land;false;plains;1
767;230;89;198;land;false;hills;1
768;181;147;174;land;false;plains;1
769;177;148;220;land;false;mountain;1
770;208;224;147;land;false;mountain;1
771;217;210;106;land;true;desert;1
772;248;187;164;land;false;hills;1
773;86;242;184;land;false;hills;1
774;251;22;230;land;false;plains;1
775;99;229;220;land;false;hills;1
776;205;245;227;land;false;plains;1
777;133;213;161;land;false;hills;1
778;241;201;82;land;false;hills;1
779;245;62;236;land;true;plains;1
780;250;251;76;land;false;plains;1
781;217;88;233;land;false;hills;1
782;253;157;173;land;false;hills;1
783;217;152;186;land;false;hills;1
784;135;249;250;land;true;plains;1
785;234;209;128;land;false;plains;1
786;229;156;245;land;false;plains;1
787;204;193;148;land;true;plains;1
788;211;77;230;land;false;hills;1
789;254;76;242;land;false;plains;1
790;157;246;116;land;true;plains;1
791;139;225;192;land;false;plains;1
792;235;178;155;land;false;plains;1
793;151;129;254;land;false;mountain;1
794;246;118;145;land;false;hills;1
795;134;208;176;land;false;plains;1
796;154;171;244;land;true;plains;1
797;140;172;252;land;false;hills;1
798;246;171;101;land;false;plains;1
799;209;206;150;land;false;desert;1
800;190;151;234;land;false;hills;1
801;188;173;228;land;false;plains;1
802;161;240;127;land;false;plains;1
803;176;228;133;land;false;hills;1
804;168;124;249;land;false;plains;1
805;168;191;170;land;false;mountain;1
806;74;217;221;land;false;plains;1
807;82;237;183;land;false;hills;1
808;229;247;124;land;false;plains;1
809;244;147;175;land;false;plains;1
810;229;85;241;land;true;plains;1
811;220;236;175;land;false;plains;1
812;209;191;139;land;false;plains;1
813;235;129;219;land;false;hills;1
814;199;160;176;land;false;plains;1
815;149;141;245;land;false;hills;1
816;172;188;237;land;true;plains;1
817;194;212;172;land;false;hills;1
818;233;191;193;land;true;hills;1
